1993/3/19,バイオメタル,アテナ,8980
1993/3/19,どらぼっちゃん超魔界大戦!,ナグザット,8800
1993/3/19,ナイジェル・マンセル F1チャレンジ,インフォコム,8800
1993/3/20,ドラゴンボールZ 超武闘伝,バンダイ,9800
1993/3/25,スーパーワギャンランド2,ナムコ,8300
1993/3/25,スーパー蒼き狼と白き牝鹿 元朝秘史,光栄,11800
1993/3/26,ウルトラセブン,バンダイ,8800
1993/3/26,ザ・グレイトバトルIII,バンプレスト,8700
1993/3/26,Pop'nツインビー,コナミ,8900
1993/3/26,つっぱり大相撲 立身出世編,テクモ,9000
1993/3/26,デッドダンス,ジャレコ,9700
1993/3/26,ブルースブラザース,コトブキシステム,7800
1993/3/26,パワーモンガー 魔将の謀略,イマジニア,12800
1993/3/26,デザートストライク 湾岸作戦,エレクトロニックアーツビクター,8900
1993/3/26,インターナショナル・テニスツアー,マイクロワールド,8900
1993/3/26,ノイギーア,ウルフ・チーム,9800
1993/3/26,ザ・心理ゲーム〜悪魔のココロジー〜,ヴィジット,9800
1993/4/2,エアーマネジメントII 航空王をめざせ,光栄,12800
1993/4/3,ブレス オブ ファイア 竜の戦士,カプコン,9800
1993/4/3,キャプテン翼IV プロのライバルたち,テクモ,9700
1993/4/7,太閤立志伝,光栄,11800
1993/4/9,アクションパチ夫,ココナッツジャパンエンターテイメント,9500
1993/4/16,The麻雀・闘牌伝,ビデオシステム,8900
1993/4/16,デュアルオーブ 聖霊珠伝説,アイマックス,9700
1993/4/23,怒りの要塞,ジャレコ,8700
1993/4/23,龍騎兵団ダンザルブ,ユタカ,9500
1993/4/23,エルナード,ゲームプラン21,9600
1993/4/23,スーパーバトルタンク,パックインビデオ,7800
1993/4/28,スーパーボンバーマン,ハドソン,7800
1993/4/28,スーパーダンクスター,サミー,7900
1993/5/14,バーコードバトラー戦記〜スーパー戦士出撃せよ!〜,エポック社,7680
1993/5/14,対局囲碁ゴライアス,BPS,14800
1993/5/21,NBAオールスターチャレンジ,アクレイムジャパン,8800
1993/5/22,ファイナルファイト2,カプコン,9000
1993/5/28,セプテントリオン,ヒューマン,8500
1993/5/28,パチンコ物語 パチスロもあるでよ,KSS,9800
1993/6/4,ドラゴンスレイヤー英雄伝説II,エポック社,9800
1993/6/11,スーパーフォーメーションサッカーII,ヒューマン,8500
1993/6/11,コスモポリスギャリバンII,日本物産,8800
1993/6/11,プロ麻雀 極,アテナ,9600
1993/6/18,神聖紀オデッセリア,ビック東海,9500
1993/6/18,早指し二段 森田将棋,セタ,14800
1993/6/21,スーパースコープ+スーパースコープ6,任天堂,9500
1993/6/21,スーパースコープ スペースバズーカ,任天堂,6500
1993/6/25,マジンガーZ,バンダイ,8800
1993/6/25,スーパーファミリーテニス,ナムコ,7900
1993/6/25,ドラゴンズマジック,コナミ,8800
1993/6/25,エストポリス伝記,タイトー,8900
1993/6/25,GP-1,アトラス,8800
1993/6/25,シルヴァ・サーガII,セタ,9800
1993/6/25,トムとジェリー,アルトロン,8900
1993/6/25,三国志正史 天舞スピリッツ,ウルフ・チーム,12800
1993/6/25,激突弾丸自動車決戦 バトルモービル,システムサコム,8800
1993/7/2,ファーストサムライ,コトブキシステム,7800
1993/7/9,仮面ライダーSD,ユタカ,8800
1993/7/9,ヨッシーのクッキー,BPS,6600
1993/7/9,エイリアン3,アクレイムジャパン,8800
1993/7/9,スーパーハイインパクト,アクレイムジャパン,8800
1993/7/11,ストリートファイターIIターボ,カプコン,9980
1993/7/14,スーパーマリオコレクション,任天堂,9800
1993/7/14,スーパースコープ ヨッシーのロードハンティング,任天堂,6500
1993/7/16,スーパーエアダイバー,アスミック,8900
1993/7/16,サンリオワールドスマッシュボール!,キャラクターソフト,6980
1993/7/16,全日本プロレス,日本コンピュータシステム,9900
1993/7/16,デスブレイド,アイマックス,9700
1993/7/16,マジックジョンソンのスーパースラムダンク,ヴァージンゲーム,8900
1993/7/16,魍魎戦記MADARA2,コナミ,9800
1993/7/16,ワールドサッカー,ココナッツジャパンエンターテイメント,9500
1993/7/23,第3次スーパーロボット大戦,バンプレスト,9800
1993/7/23,バトルドッジボールII,バンプレスト,9600
1993/7/23,ウイングコマンダー,アスキー,9800
1993/7/23,メガロマニア 時空大戦略,イマジニア,12800
1993/7/23,スーパー・ジェームスポンドII,ビクターエンタテインメント,8800
1993/7/23,スーパーバック・トゥ・ザ・フューチャー2,東芝EMI,9000
1993/7/23,WWFロイヤルランブル,アクレイムジャパン,9800
1993/7/23,バズー!魔法世界,ホット・ビィ,9800
1993/7/29,スーパーF1サーカス2,日本物産,9500
1993/7/30,クレヨンしんちゃん 嵐を呼ぶ園児,バンダイ,9500
1993/7/30,大爆笑!!人生劇場 ドキドキ青春編,タイトー,8800
1993/7/30,美少女雀士スーチーパイ,ジャレコ,9700
1993/7/30,ニトロパンクス マイトヘッズ,アイレム,8800
1993/7/30,ソニックウィングス,ビデオシステム,8900
1993/7/30,パティームーン,バリエ,8900
1993/7/30,宇宙の騎士テッカマンブレード,ベック,8800
1993/8/5,スーパー信長の野望・全国版,光栄,8800
1993/8/6,Jリーグサッカー プライムゴール,ナムコ,8500
1993/8/6,スーパーパワーリーグ,ハドソン,9500
1993/8/6,聖剣伝説2,スクウェア,9800
1993/8/6,大仁田厚 FMW,ポニーキャニオン,9800
